x,y,z
-2.387584123304068995e-01,1.171888011822896369e-01,7.980817204661292408e-01
-2.393759625520553436e-01,1.179001043865876563e-01,7.980197367902875927e-01
-2.400338638999272023e-01,1.186067137251096137e-01,7.979537030903007810e-01
-2.408099703211519227e-01,1.192931468913751014e-01,7.978758053440574427e-01
-2.416313530696646006e-01,1.199750352034764656e-01,7.977933630835315482e-01
-2.425028186490726934e-01,1.206518496701913246e-01,7.977058934653090683e-01
-2.434463229294688835e-01,1.213197569678025611e-01,7.976111944533175180e-01
-2.445071718505546499e-01,1.219707067439751991e-01,7.975047176923335535e-01
-2.457225714276425332e-01,1.225987087319093116e-01,7.973827273719398256e-01
-2.470502124601204330e-01,1.232129643986420997e-01,7.972494721920357907e-01
-2.484384394996866363e-01,1.238239269087510475e-01,7.971101356879223276e-01
-2.496280559570961399e-01,1.244787286350922950e-01,7.969907341615475316e-01
-2.506309593939102798e-01,1.251735101769166358e-01,7.968900721510996377e-01
-2.516258520533293797e-01,1.258755634854035743e-01,7.967902158089348319e-01
-2.526422256691110979e-01,1.265797364840703376e-01,7.966882021590713236e-01
-2.537301039092742516e-01,1.272778521607118019e-01,7.965790124549535500e-01
-2.548710318592060653e-01,1.279735612998204597e-01,7.964644958617167481e-01
-2.559415235238217123e-01,1.286873716244893440e-01,7.963570514314838311e-01
-2.569565323046979488e-01,1.294162880013184913e-01,7.962551745067183440e-01
-2.579790476465789184e-01,1.301499541232781776e-01,7.961525451292833511e-01
-2.590445546994506465e-01,1.308830167482095130e-01,7.960456000832895063e-01
-2.601468821248003604e-01,1.316167573759751686e-01,7.959349589372490819e-01
-2.612306659221977911e-01,1.323596920201974281e-01,7.958261803376853738e-01
-2.622231848802761833e-01,1.331221732626157173e-01,7.957265606470271813e-01
-2.630624882809429743e-01,1.339121694991784461e-01,7.956423197731015140e-01
-2.638083907217163571e-01,1.347200657556252845e-01,7.955674539539204781e-01
-2.644711876582391819e-01,1.355436268577771552e-01,7.955009296047369505e-01
-2.650895685762358345e-01,1.363769705722527870e-01,7.954388616140523061e-01
-2.657540567037205981e-01,1.372079375515180000e-01,7.953721675820215609e-01
-2.664132338634050967e-01,1.380434419343667396e-01,7.953060058919791953e-01
-2.671321662718790790e-01,1.388753961155610450e-01,7.952338462633102845e-01
-2.678849521120070243e-01,1.397074471543031104e-01,7.951582891367573458e-01
-2.687125655477611841e-01,1.405350352952676185e-01,7.950752214843577192e-01
-2.696488006620669786e-01,1.413549195358949073e-01,7.949812516315889477e-01
-2.705985059553402405e-01,1.421787451336579688e-01,7.948859301394044508e-01
-2.716226234031397513e-01,1.429999816546635993e-01,7.947831388849049272e-01
-2.726695867661085293e-01,1.438247721026139625e-01,7.946780554561282406e-01
-2.737390696262395062e-01,1.446533437202172645e-01,7.945707118815634740e-01
-2.748715417452625709e-01,1.454818184802728065e-01,7.944570455610823201e-01
-2.762569204795113920e-01,1.462921249995427497e-01,7.943179950831481539e-01
-2.778649721122196659e-01,1.470893836895423301e-01,7.941565943572445052e-01
-2.793217960601706018e-01,1.479099813232617744e-01,7.940103727191581973e-01
-2.809416266808844043e-01,1.487245588878589042e-01,7.938477900366859297e-01
-2.826667560089050069e-01,1.495395294705825218e-01,7.936746396254371616e-01
-2.853738417700824592e-01,1.502827323357062705e-01,7.934029293134046146e-01
-2.874690739202463430e-01,1.510909862200217613e-01,7.931926306248548997e-01
-2.891307391995461273e-01,1.519450965652661689e-01,7.930258495464160839e-01
-2.902185580290300160e-01,1.528517130146222480e-01,7.929166647364001008e-01
-2.363648530785524837e-01,1.101821597049432166e-01,7.974846628400753534e-01
-2.353123088907251304e-01,1.112635742256837257e-01,7.975933991892913966e-01
-2.350844286679130146e-01,1.121470789740281471e-01,7.976169403766747434e-01
-2.352031150978640683e-01,1.129496704170899757e-01,7.976046802179228568e-01
-2.354848060323049275e-01,1.137160073349671729e-01,7.975755784635456536e-01
-2.359127710770379527e-01,1.144512753317551979e-01,7.975313665104808436e-01
-2.364237661701223958e-01,1.151707108447747596e-01,7.974785773032211367e-01
-2.369655229234647331e-01,1.158864285180764564e-01,7.974226088502389675e-01
-2.375526066177811590e-01,1.165955598781304725e-01,7.973619590339747765e-01
-2.381447331574581550e-01,1.173070716986852058e-01,7.973007872834325660e-01
-2.388396757318971275e-01,1.180005382130341895e-01,7.972289939689934934e-01
-2.396474015821646320e-01,1.186748232076363929e-01,7.971455505858643376e-01
-2.404766931992429746e-01,1.193494509289460548e-01,7.970598779703246262e-01
-2.413166343199641406e-01,1.200267757604318031e-01,7.969731061642929548e-01
-2.421774292705557996e-01,1.207049127052026161e-01,7.968841787232301410e-01
-2.430744739041809654e-01,1.213810305426316627e-01,7.967915073562140682e-01
-2.440379662540279604e-01,1.220496717224316963e-01,7.966919709272376471e-01
-2.451233190137427909e-01,1.227009567747311958e-01,7.965798451337227082e-01
-2.463887926866836220e-01,1.233251254389481910e-01,7.964491122128328771e-01
-2.477670198371874077e-01,1.239360991249280342e-01,7.963067302764141875e-01
-2.490407401336711679e-01,1.245739321539597877e-01,7.961751451622984810e-01
-2.500683070559552856e-01,1.252627718577580818e-01,7.960689886862066800e-01
-2.510666548893193406e-01,1.259627129266457923e-01,7.959658526143551516e-01
-2.520426358719380366e-01,1.266723024974065193e-01,7.958650262488166094e-01
-2.530674736819670811e-01,1.273793961236672767e-01,7.957591515862595388e-01
-2.541592339360960739e-01,1.280814308057027229e-01,7.956463643455889967e-01
-2.552782259020959232e-01,1.287854249904351600e-01,7.955307638636723855e-01
-2.563339441937413921e-01,1.295060563216405281e-01,7.954217001671891607e-01
-2.573799029648702330e-01,1.302343729267316230e-01,7.953136445937334376e-01
-2.584769730716877101e-01,1.309609796235757240e-01,7.952003082843974724e-01
-2.595787894660749329e-01,1.316932822892861732e-01,7.950864819453713483e-01
-2.606613538267568142e-01,1.324348758290009864e-01,7.949746447180127129e-01
-2.616852424907831209e-01,1.331913034746842750e-01,7.948688697340614562e-01
-2.625960808716528705e-01,1.339697289595799812e-01,7.947747719531877975e-01
-2.634236223826952883e-01,1.347650784383015998e-01,7.946892813486757801e-01
-2.641896699997834941e-01,1.355736303458409675e-01,7.946101426068886697e-01
-2.649295241360470898e-01,1.363901469240384468e-01,7.945337096219591277e-01
-2.656315861418405144e-01,1.372159171233373054e-01,7.944611812629850389e-01
-2.663414794539781250e-01,1.380447755882935890e-01,7.943878433328364075e-01
-2.670980345578777282e-01,1.388720023760991462e-01,7.943096855796892841e-01
-2.678815247539065858e-01,1.397003914544778236e-01,7.942287455606241720e-01
-2.688026862823625907e-01,1.405170458684163459e-01,7.941335815470075277e-01
-2.697676321804546307e-01,1.413340355584817298e-01,7.940338950115912731e-01
-2.707965044030636870e-01,1.421494569013314613e-01,7.939276048459835700e-01
-2.718527566474144286e-01,1.429679069051938423e-01,7.938184859514657576e-01
-2.729379018104804988e-01,1.437894563505845436e-01,7.937063823982363209e-01
-2.740959317965962483e-01,1.446097801754670509e-01,7.935867484949502559e-01
-2.753134385013514818e-01,1.454308788607316383e-01,7.934609709450946013e-01
-2.767901803286599294e-01,1.462336826453404792e-01,7.933084110114769771e-01
-2.786234856622118450e-01,1.470112475881772407e-01,7.931190173859904435e-01
-2.802087983685339068e-01,1.478223829845385917e-01,7.929552412860783051e-01
-2.817889495939888134e-01,1.486432544270949729e-01,7.927919996964274407e-01
-2.840320653944420903e-01,1.494161683449941047e-01,7.925602680632736208e-01
-2.865531048479855736e-01,1.501790183911519416e-01,7.922998249029256090e-01
-2.887605346544255269e-01,1.509818538407283195e-01,7.920717800152694554e-01
-2.898638639457863375e-01,1.518831822405057319e-01,7.919577977464419272e-01
-2.912766202237506152e-01,1.527678846696811088e-01,7.918118491248971047e-01
-2.347698052602723573e-01,1.097201343009667762e-01,7.968164827012870211e-01
-2.338554366832130138e-01,1.107672239968972572e-01,7.969136309324692524e-01
-2.338561188838384486e-01,1.115934859345155128e-01,7.969135593175107335e-01
-2.340241040352301072e-01,1.123808334896760353e-01,7.968957108378710297e-01
-2.343722047720913082e-01,1.131277988980012306e-01,7.968587272873647320e-01
-2.347882231283926480e-01,1.138614054153161415e-01,7.968145258659115049e-01
-2.353130285714975511e-01,1.145730997750954994e-01,7.967587671778509906e-01
-2.358653273440942111e-01,1.152817990014748939e-01,7.967000872685507940e-01
-2.364304385655421337e-01,1.159909378121095069e-01,7.966400463652857367e-01
-2.370482526969857617e-01,1.166920299956994422e-01,7.965744048749029416e-01
-2.377113256236816907e-01,1.173871617148118385e-01,7.965039558897022420e-01
-2.385375493203666375e-01,1.180520329008298286e-01,7.964161711284919454e-01
-2.394372370167854869e-01,1.187065999338822730e-01,7.963205831245847577e-01
-2.402745826528168704e-01,1.193791042397218116e-01,7.962316172741150666e-01
-2.410947264501573928e-01,1.200599345693784126e-01,7.961444795875082248e-01
-2.419299367709729087e-01,1.207426126430230506e-01,7.960557419632559029e-01
-2.428073509143344189e-01,1.214219528565602668e-01,7.959625190495481784e-01
-2.437147200584602325e-01,1.221006932983594306e-01,7.958661137306344280e-01
-2.446596664262300491e-01,1.227776567766862281e-01,7.957657163733896644e-01
-2.458090184883347518e-01,1.234221618006425270e-01,7.956436013463250578e-01
-2.471068405636892007e-01,1.240462596843438514e-01,7.955057126290456804e-01
-2.484328380452596186e-01,1.246728833148675331e-01,7.953648292170483192e-01
-2.495461550833542597e-01,1.253448996076779731e-01,7.952465418112735218e-01
-2.505951728539820289e-01,1.260346296558575996e-01,7.951350882443283252e-01
-2.515681759924612848e-01,1.267434816191392311e-01,7.950317087683488326e-01
-2.525068941510159037e-01,1.274638186524110206e-01,7.949319739733713419e-01
-2.535311470229496544e-01,1.281755055616097816e-01,7.948231495922728485e-01
-2.546243853577835337e-01,1.288819807896809944e-01,7.947069960148982481e-01
-2.557158146095566686e-01,1.295951466391282447e-01,7.945910358474720381e-01
-2.567945795984480917e-01,1.303166608641343482e-01,7.944764193278268660e-01
-2.579132945830643342e-01,1.310383725295262702e-01,7.943575601794464758e-01
-2.590071260954307508e-01,1.317703734467225440e-01,7.942413437221558237e-01
-2.600908737755955880e-01,1.325102645287709602e-01,7.941261990112163938e-01
-2.611271679965636583e-01,1.332633692155080207e-01,7.940160958446738082e-01
-2.621256774591896876e-01,1.340278807411389717e-01,7.939100078860077403e-01
-2.630020536193075631e-01,1.348152208457188972e-01,7.938168961737278595e-01
-2.637936066932333179e-01,1.356192278990941413e-01,7.937327958038903342e-01
-2.646859686626126806e-01,1.364144469926553138e-01,7.936379845992604931e-01
-2.654907197662735863e-01,1.372262920568185218e-01,7.935524825958276685e-01
-2.662927719276490524e-01,1.380431737134652503e-01,7.934672669283276969e-01
-2.670928370217287018e-01,1.388650137314992317e-01,7.933822630701209411e-01
-2.679329408868235674e-01,1.396866712103085884e-01,7.932930041310971570e-01
-2.688882677065365101e-01,1.404995928833680519e-01,7.931915040521729798e-01
-2.699538644639583596e-01,1.413053619990544685e-01,7.930782881129618822e-01
-2.710740622994800564e-01,1.421111981699662574e-01,7.929592703709018586e-01
-2.722180165389644357e-01,1.429209980497556098e-01,7.928377289449625165e-01
-2.734010605893131829e-01,1.437333236763673194e-01,7.927120349045913006e-01
-2.746763422281837119e-01,1.445429857204156288e-01,7.925765402704184615e-01
-2.760451663841969605e-01,1.453506659100251563e-01,7.924311057773689715e-01
-2.776103589422692086e-01,1.461470994482236274e-01,7.922648095867157458e-01
-2.796100173991273863e-01,1.469113986323075660e-01,7.920523522275527695e-01
-2.810461068961223052e-01,1.477393313626246818e-01,7.918997722838732045e-01
-2.828536678291558859e-01,1.485425188521342643e-01,7.917077238869189015e-01
-2.854307457399230530e-01,1.492898772785859474e-01,7.914339178461398117e-01
-2.875976183103066131e-01,1.500864970812993415e-01,7.912036951451176803e-01
-2.894277789666021006e-01,1.509228955338197120e-01,7.910092459124352660e-01
-2.905565184346912688e-01,1.518243803957896598e-01,7.908893208410653353e-01
-2.338711868941291683e-01,1.082705120871262916e-01,7.960813393548671346e-01
-2.329500279056501699e-01,1.093221764395432838e-01,7.961819177938799230e-01
-2.326494984581337633e-01,1.102186451981263526e-01,7.962147311979185238e-01
-2.326818495244256102e-01,1.110339771340089210e-01,7.962111995768638151e-01
-2.329610289792665156e-01,1.117913659045892127e-01,7.961807158272494744e-01
-2.333057408913354336e-01,1.125351424644189247e-01,7.961430789451235945e-01
-2.337679363994157877e-01,1.132539372275071510e-01,7.960926124538145743e-01
-2.342998749649700674e-01,1.139596413204865821e-01,7.960345319790632646e-01
-2.348830236155590168e-01,1.146569784114556678e-01,7.959708599000391294e-01
-2.354691375343041515e-01,1.153570945689874061e-01,7.959068641288367107e-01
-2.360570008776280981e-01,1.160602431128220924e-01,7.958426761247482384e-01
-2.366776602168563781e-01,1.167597781250672706e-01,7.957749100366130479e-01
-2.374331498933716644e-01,1.174343499670224555e-01,7.956924195784766951e-01
-2.383283331575823394e-01,1.180841113755898841e-01,7.955946770546501456e-01
-2.392302475464349043e-01,1.187377321849065193e-01,7.954961992384859126e-01
-2.400791134645318126e-01,1.194074201712804206e-01,7.954035149237826952e-01
-2.408986528712709907e-01,1.200879338512616523e-01,7.953140317853343300e-01
-2.417087331562251529e-01,1.207751344273286231e-01,7.952255824794356442e-01
-2.425596449947411970e-01,1.214591126272874244e-01,7.951326730979986213e-01
-2.434450429050116771e-01,1.221414777765469917e-01,7.950359992229905082e-01
-2.443705311911938960e-01,1.228214512894349464e-01,7.949349482863233840e-01
-2.453792247841336538e-01,1.234913739690976509e-01,7.948248127815383812e-01
-2.465486948881658313e-01,1.241378049681382545e-01,7.946971217617664340e-01
-2.478451375082600383e-01,1.247682321200566657e-01,7.945555662471005531e-01
-2.490434300311608617e-01,1.254236224422650703e-01,7.944247291252072296e-01
-2.501754488572329183e-01,1.260975609848695167e-01,7.943011272204445472e-01
-2.511521769028140505e-01,1.268046918640332588e-01,7.941944817678239232e-01
-2.520865313191006374e-01,1.275246824453072914e-01,7.940924626663025121e-01
-2.530222497029835371e-01,1.282499145100312599e-01,7.939902938300453794e-01
-2.540383860477522515e-01,1.289675581584172614e-01,7.938793447892438238e-01
-2.551327756735798369e-01,1.296786750982003578e-01,7.937598513280952339e-01
-2.562537044029426503e-01,1.303920234868722328e-01,7.936374601250055782e-01
-2.573712527947531470e-01,1.311124722788529762e-01,7.935154389531851038e-01
-2.584488293842077122e-01,1.318454752991395362e-01,7.933977813377806054e-01
-2.595492385694406767e-01,1.325814212987618812e-01,7.932776317572327596e-01
-2.605651377670976654e-01,1.333360421786504157e-01,7.931667097269172739e-01
-2.615863446491702438e-01,1.340958337614732154e-01,7.930552061038419476e-01
-2.625818724886667677e-01,1.348651918897824653e-01,7.929465083498846711e-01
-2.635575329385905774e-01,1.356430734822945960e-01,7.928399779396324565e-01
-2.645186043806968534e-01,1.364286105463700660e-01,7.927350417675653738e-01
-2.654228910460250668e-01,1.372271675000386604e-01,7.926363059269182498e-01
-2.662544694476736140e-01,1.380402493605809577e-01,7.925455086911518121e-01
-2.670678113727229519e-01,1.388604837784963020e-01,7.924567010007073087e-01
-2.680133152344473801e-01,1.396694305668073066e-01,7.923534653741513001e-01
-2.690782004885834966e-01,1.404697607586579688e-01,7.922371933471220595e-01
-2.702483526073891085e-01,1.412641602883534797e-01,7.921094279246121417e-01
-2.717180259887330696e-01,1.420316445956426032e-01,7.919489592463301308e-01
-2.729868620335360041e-01,1.428297880420880683e-01,7.918104183744935076e-01
-2.742216866105611217e-01,1.436389881501393684e-01,7.916755926215550687e-01
-2.755843139043911427e-01,1.444421346614556678e-01,7.915268106248009028e-01
-2.770350393058502170e-01,1.452443684766488441e-01,7.913684115940393671e-01
-2.788399356172618360e-01,1.460203576216893562e-01,7.911713399900824895e-01
-2.804367000882236893e-01,1.468267116079526313e-01,7.909969933116635099e-01
